Date,Open,High,Low,Close,Volume,Adj Close
2015-10-09,201.380005,201.899994,200.580002,201.330002,107069200,195.082732
2015-10-08,198.949997,201.550003,198.589996,201.210007,153055200,194.96646
2015-10-07,198.899994,199.830002,197.479996,199.410004,124307300,193.222311
2015-10-06,198.309998,198.979996,197.00,197.789993,110274500,191.65257
2015-10-05,196.460007,198.740005,196.330002,198.470001,126320800,192.311477
2015-10-02,189.770004,195.029999,189.119995,195.00,211003300,188.94915
2015-10-01,192.080002,192.490005,189.820007,192.130005,131079000,186.168211
2015-09-30,190.369995,191.830002,189.440002,191.630005,163452000,185.683726
2015-09-29,188.270004,189.740005,186.929993,188.119995,159045600,182.282632
2015-09-28,191.779999,191.910004,187.639999,188.009995,178515900,182.176045
2015-09-25,194.639999,195.00,191.809998,192.850006,155054800,186.865871
2015-09-24,192.149994,193.449997,190.559998,192.899994,159378800,186.914307
2015-09-23,194.110001,194.669998,192.910004,193.600006,92790600,187.592598
2015-09-22,193.880005,194.460007,192.559998,193.910004,153890900,187.892976
2015-09-21,196.440002,197.679993,195.210007,196.460007,105726200,190.363853
2015-09-18,195.710007,198.679993,194.960007,195.449997,223657500,189.385184
2015-09-17,200.020004,202.889999,199.279999,199.729996,276046600,192.531427
2015-09-16,198.820007,200.410004,198.410004,200.179993,99581600,192.965206
2015-09-15,196.610001,198.990005,195.960007,198.460007,113806200,191.307211
2015-09-14,196.949997,197.009995,195.429993,196.009995,79452000,188.945501
2015-09-11,195.380005,196.820007,194.529999,196.740005,119691200,189.649201
2015-09-10,194.559998,197.220001,194.25,195.850006,158611100,188.791278
2015-09-09,199.320007,199.470001,194.350006,194.789993,149347700,187.76947
2015-09-08,195.940002,197.610001,195.169998,197.429993,116025700,190.31432
2015-09-04,192.850006,193.860001,191.610001,192.589996,207081000,185.648764
2015-09-03,196.259995,198.050003,194.960007,195.550003,152087800,188.502088
2015-09-02,194.619995,195.460007,192.419998,195.410004,160269300,188.367134
2015-09-01,193.119995,194.770004,190.729996,191.770004,256000400,184.858326
2015-08-31,198.110001,199.130005,197.009995,197.669998,163298800,190.545675
2015-08-28,198.50,199.839996,197.919998,199.279999,160414400,192.097649
2015-08-27,197.020004,199.419998,195.210007,199.270004,274143900,192.088015
2015-08-26,192.080002,194.789993,188.369995,194.460007,339257000,187.451377
2015-08-25,195.429993,195.449997,186.919998,187.270004,369833100,180.520513
2015-08-24,187.490005,197.479996,182.399994,189.50,507244300,182.670136
2015-08-21,201.729996,203.940002,197.520004,197.830002,346588500,190.699912
2015-08-20,206.509995,208.289993,203.899994,203.970001,194327900,196.618617
2015-08-19,209.089996,210.009995,207.350006,208.320007,172946000,200.811842
2015-08-18,210.259995,210.679993,209.699997,209.979996,71692700,202.412002
2015-08-17,208.710007,210.589996,208.160004,210.589996,79072600,203.000017
2015-08-14,208.429993,209.509995,208.259995,209.419998,72786500,201.872188
2015-08-13,208.729996,209.550003,208.009995,208.660004,89383300,201.139585
2015-08-12,207.110001,209.139999,205.360001,208.919998,172123700,201.390208
2015-08-11,208.970001,209.470001,207.759995,208.669998,126081400,201.149219
2015-08-10,209.279999,210.669998,209.279999,210.570007,80270700,202.980749
2015-08-07,208.160004,208.339996,206.869995,207.949997,117858000,200.455168
2015-08-06,210.289993,210.419998,207.649994,208.350006,116030800,200.84076
2015-08-05,210.449997,211.309998,209.729996,210.070007,85786800,202.49877
2015-08-04,209.699997,210.25,208.800003,209.380005,81820800,201.833636
2015-08-03,210.460007,210.529999,208.649994,209.789993,113965700,202.228848
2015-07-31,211.419998,211.449997,210.160004,210.50,103266900,202.913265
2015-07-30,210.160004,211.020004,209.419998,210.820007,91304400,203.221738
2015-07-29,209.479996,211.039993,209.309998,210.770004,105791300,203.173538
2015-07-28,207.789993,209.50,206.800003,209.330002,123544800,201.785435
2015-07-27,206.940002,207.550003,206.259995,206.789993,132361100,199.336972
2015-07-24,210.300003,210.369995,207.600006,208.00,117755000,200.503368
2015-07-23,211.529999,211.649994,209.75,210.179993,90509100,202.604791
2015-07-22,210.929993,211.770004,210.889999,211.369995,88667900,203.751904
2015-07-21,212.429993,212.740005,211.389999,211.75,77965000,204.118213
2015-07-20,212.75,213.179993,212.210007,212.589996,70446800,204.927934
2015-07-17,212.289993,212.550003,211.800003,212.479996,89030000,204.821898
2015-07-16,211.869995,212.300003,211.580002,212.300003,106683300,204.648393
2015-07-15,210.729996,211.279999,210.039993,210.610001,97914100,203.019301
2015-07-14,209.720001,211.050003,209.649994,210.679993,81709600,203.08677
2015-07-13,208.990005,209.899994,208.940002,209.770004,106069400,202.209579
2015-07-10,207.289993,207.979996,204.949997,207.479996,129456900,200.002106
2015-07-09,207.039993,207.350006,204.770004,204.899994,144113100,197.515091
2015-07-08,206.419998,206.759995,204.25,204.529999,164020100,197.158431
2015-07-07,206.960007,208.169998,204.110001,208.020004,173820200,200.522652
2015-07-06,205.770004,207.649994,205.529999,206.720001,117975400,199.269503
2015-07-02,208.070007,208.270004,206.809998,207.309998,104373700,199.838235
2015-07-01,207.729996,208.029999,206.559998,207.50,135979900,200.021389
2015-06-30,207.259995,207.320007,205.279999,205.850006,182925100,198.430863
2015-06-29,208.050003,209.830002,205.330002,205.419998,202621300,198.016354
2015-06-26,210.289993,210.580002,209.160004,209.820007,104174800,202.25778
2015-06-25,211.100006,211.25,209.770004,209.860001,97107400,202.296332
2015-06-24,211.720001,212.169998,210.470001,210.50,92307300,202.913265
2015-06-23,212.139999,212.440002,211.570007,212.039993,68476800,204.397754
2015-06-22,211.910004,212.589996,211.639999,211.889999,70696000,204.253166
2015-06-19,211.460007,211.550003,210.360001,210.809998,130478700,203.212089
2015-06-18,211.309998,213.339996,210.630005,212.779999,165867900,204.118213
2015-06-17,210.589996,211.320007,209.360001,210.589996,126708600,202.01736
2015-06-16,208.929993,210.350006,208.720001,210.25,85308200,201.691205
2015-06-15,208.639999,209.449997,207.789993,209.110001,124384200,200.597612
2015-06-12,210.639999,211.479996,209.679993,210.009995,135382400,201.460969
2015-06-11,211.479996,212.089996,211.199997,211.630005,73876400,203.015033
2015-06-10,209.369995,211.410004,209.300003,210.949997,134551300,202.362706
2015-06-09,208.449997,209.100006,207.690002,208.449997,105034700,199.964475
2015-06-08,209.639999,209.820007,208.389999,208.479996,89063300,199.993253
2015-06-05,209.949997,210.580002,208.979996,209.770004,121704700,201.230748
2015-06-04,211.070007,211.860001,209.75,210.130005,151882800,201.576094
2015-06-03,212.00,212.669998,211.330002,211.919998,87820900,203.293221
2015-06-02,211.020004,212.190002,210.270004,211.360001,91531000,202.75602
2015-06-01,211.940002,212.339996,210.619995,211.570007,93338800,202.957477
2015-05-29,212.380005,212.429993,210.820007,211.139999,124919600,202.544974
2015-05-28,212.330002,212.589996,211.630005,212.460007,74974600,203.811247
